company_id,abn,company_name,normalized_name,website_url,industry,industry_category,entity_type,entity_status,address_line_1,address_line_2,suburb,state,postcode,email,phone,start_date,gst_registered,data_quality_score,matching_confidence,matching_method,created_at,updated_at,postcode_validation_status,postcode_corrected,postcode_confidence,primary_email,secondary_email,primary_phone,secondary_phone,business_age_years,dgr_endorsed,is_active,social_platforms_count,digital_maturity_score,digital_presence_level,has_website,has_linkedin,has_facebook,has_instagram,has_twitter,has_youtube,has_tiktok,has_github,has_pinterest,completeness_score,accuracy_score,consistency_score,quality_tier,llm_reasoning_summary,manual_review_required,processing_time_ms,llm_provider,enhancement_version,industry_company_count,state_company_count,avg_quality_in_industry,avg_digital_maturity_in_state,is_above_avg_quality,is_above_avg_digital
sample_03781,09354473284,Partners Pty Ltd,partners,https://partners.edu.au,Real Estate,Logistics,Australian Private Company,Active,719 Elizabeth Road,Suite 23,Geraldton,WA,6190,admin@company953.com.au,(03) 5871 2151,2017-04-10,Yes,0.748,0.576,,2025-07-24T22:05:31.559991Z,2025-07-25T22:05:31.559991Z,valid,,1.0,admin@company953.com.au,,(03) 5871 2151,,7,No,Yes,4,0.604,medium,Yes,Yes,Yes,No,No,No,Yes,No,No,0.784,0.69,0.791,medium,"ABR record only, limited validation available",,146,anthropic,2.0,255,617,0.7858274509803922,0.6142350081037278,False,False
sample_03782,62205458173,Group Australia,group australia,https://groupaustralia.org.au,Healthcare,Web Design,Australian Private Company,Active,603 Sussex Street,,Central Coast,NSW,1586,contact@company9692.com.au,(02) 8179 9296,2019-02-04,No,0.695,0.634,,2025-07-10T22:05:31.560016Z,2025-08-01T22:05:31.560016Z,valid,,1.0,contact@company9692.com.au,,(02) 8179 9296,,5,No,Yes,3,0.721,medium,Yes,Yes,Yes,No,Yes,No,No,No,No,0.629,0.703,0.814,low,Fuzzy name matching with domain verification,,218,anthropic,2.0,258,624,0.7865697674418605,0.6298365384615384,False,True
sample_03783,08316821706,Premier Systems Group,premier systems group,https://premiersystemsg.edu.au,Manufacturing,Retail,Australian Private Company,Active,861 Pitt Close,,Hobart,TAS,7124,,(08) 5510 2820,1996-09-22,Yes,0.856,0.649,,2025-04-27T22:05:31.560040Z,2025-05-26T22:05:31.560040Z,valid,,1.0,,,(08) 5510 2820,,28,No,Yes,6,0.862,high,Yes,Yes,No,Yes,Yes,No,No,No,No,0.977,0.805,0.715,high,Fuzzy name matching with domain verification,,225,anthropic,2.0,287,624,0.7887282229965157,0.6203910256410257,True,True
sample_03784,09241435753,Premier Solutions Holdings,premier solutions holdings,https://premiersolution.net.au,Healthcare,Insurance,Australian Private Company,Active,455 George Avenue,,Katherine,NT,0833,sales@company2713.com.au,(02) 1982 1562,1995-07-21,Yes,0.792,0.974,,2025-02-27T22:05:31.560066Z,2025-03-20T22:05:31.560066Z,valid,,1.0,sales@company2713.com.au,,(02) 1982 1562,(03) 2395 9592,29,No,Yes,6,0.752,high,Yes,No,Yes,No,No,No,No,Yes,Yes,0.698,0.929,0.705,medium,High confidence match with enhanced social validation,,465,anthropic,2.0,258,602,0.7865697674418605,0.633234219269103,True,True
sample_03785,84907126094,Regional Group Corporation,regional group corporation,https://regionalgroupco.edu.au,Retail Trade,Insurance,Australian Private Company,Active,970 York Avenue,,Port Augusta,SA,5498,hello@company6650.com.au,(07) 7768 6108,1993-10-26,No,0.828,0.859,,2025-07-15T22:05:31.560091Z,2025-08-11T22:05:31.560091Z,valid,,1.0,hello@company6650.com.au,,(07) 7768 6108,,31,No,Yes,2,0.394,low,Yes,No,No,Yes,Yes,No,No,No,No,0.852,0.764,0.906,medium,Strong semantic similarity with business context validation,,433,anthropic,2.0,278,627,0.7832374100719425,0.6214848484848484,True,False
sample_03786,62977757921,Regional Group Australia,regional group australia,https://regionalgroupau.org.au,Manufacturing,Insurance,Australian Private Company,Active,913 Queen Drive,,Whyalla,SA,5062,sales@company3714.com.au,(07) 2345 7744,1995-03-05,Yes,0.843,0.885,,2024-12-13T22:05:31.560116Z,2024-12-15T22:05:31.560116Z,valid,,1.0,sales@company3714.com.au,sales@company3714.com.au,(07) 2345 7744,,29,Yes,Yes,3,0.516,medium,Yes,Yes,No,No,Yes,No,No,No,Yes,0.909,0.766,0.863,medium,Strong semantic similarity with business context validation,,280,anthropic,2.0,287,627,0.7887282229965157,0.6214848484848484,True,False
sample_03787,66279733922,Partners Pty Limited,partners pty,,Agriculture,Construction,Australian Private Company,Active,234 Elizabeth Lane,Suite 5,Wollongong,NSW,2687,hello@company9170.com.au,(02) 4294 1871,2021-01-13,Yes,0.811,0.614,,2025-06-11T22:05:31.560142Z,2025-07-07T22:05:31.560142Z,valid,,1.0,hello@company9170.com.au,,(02) 4294 1871,,3,No,Yes,3,0.683,medium,No,Yes,No,Yes,No,No,No,No,Yes,0.822,0.776,0.856,medium,Fuzzy name matching with domain verification,,171,anthropic,2.0,294,624,0.7819285714285714,0.6298365384615384,True,True
sample_03788,80879748061,Australian Services Holdings,australian services holdings,,Education,Import/Export,Australian Private Company,Active,212 Sussex Lane,,Shepparton,VIC,285,hello@company1073.com.au,(07) 6321 1164,1999-05-03,Yes,0.693,0.704,,2025-05-08T22:05:31.560167Z,2025-05-19T22:05:31.560167Z,valid,,1.0,hello@company1073.com.au,sales@company1073.com.au,(07) 6321 1164,(02) 2812 8042,25,No,Yes,3,0.586,medium,No,No,No,No,Yes,No,No,No,Yes,0.667,0.669,0.792,low,Fuzzy name matching with domain verification,,298,anthropic,2.0,315,627,0.7842571428571429,0.6294274322169059,False,False
sample_03789,34036934581,Group Pty Limited,group pty,https://group.com.au,Real Estate,Manufacturing,Australian Private Company,Active,403 Sussex Road,,Burnie,TAS,7032,sales@company3764.com.au,(08) 2751 7487,2015-10-17,Yes,0.715,0.773,,2024-12-04T22:05:31.560189Z,2024-12-18T22:05:31.560189Z,valid,,1.0,sales@company3764.com.au,support@company3764.com.au,(08) 2751 7487,,9,No,Yes,5,0.506,medium,Yes,Yes,Yes,Yes,No,No,No,No,No,0.666,0.744,0.757,medium,Strong semantic similarity with business context validation,,257,anthropic,2.0,255,624,0.7858274509803922,0.6203910256410257,False,False
sample_03790,87003248704,Urban Services Limited,urban services,https://urbanservices.gov.au,Professional Services,Restaurant,Australian Private Company,Active,865 York Circuit,,Burnie,TAS,7472,admin@company2606.com.au,(02) 6773 9545,2001-09-15,Yes,0.737,0.9,,2025-02-22T22:05:31.560216Z,2025-03-21T22:05:31.560216Z,valid,,1.0,admin@company2606.com.au,,(02) 6773 9545,(02) 7927 8001,23,No,Yes,2,0.434,low,Yes,Yes,Yes,No,No,No,No,No,No,0.761,0.676,0.814,medium,Strong semantic similarity with business context validation,,344,anthropic,2.0,280,624,0.7797107142857143,0.6203910256410257,False,False
sample_03791,71893070734,Urban Industries Limited,urban industries,,Transportation,Law Firm,Australian Private Company,Active,522 Pitt Road,Suite 7,Whyalla,SA,5400,,(04) 3533 5733,2015-06-02,Yes,0.793,0.626,,2025-09-24T22:05:31.560242Z,2025-10-19T22:05:31.560242Z,valid,,1.0,,,(04) 3533 5733,,9,No,Yes,5,0.62,medium,No,Yes,Yes,Yes,No,Yes,No,Yes,No,0.853,0.761,0.736,medium,Fuzzy name matching with domain verification,,267,anthropic,2.0,277,627,0.7826353790613718,0.6214848484848484,True,False
sample_03792,56726176189,Metro Industries Limited,metro industries,https://metroindustries.org.au,Food & Beverage,Restaurant,Australian Private Company,Active,657 Elizabeth Close,,Tennant Creek,NT,0906,contact@company8422.com.au,(08) 2268 8413,2011-08-10,Yes,0.86,0.961,,2025-06-11T22:05:31.560265Z,2025-06-25T22:05:31.560265Z,valid,,1.0,contact@company8422.com.au,,(08) 2268 8413,,13,No,Yes,4,0.539,medium,Yes,Yes,Yes,Yes,No,No,No,No,No,0.92,0.894,0.674,high,High confidence match with enhanced social validation,,565,anthropic,2.0,262,602,0.7778282442748091,0.633234219269103,True,False
sample_03793,80774043523,Advanced Industries Corporation,advanced industries corporation,,Finance,Software Development,Australian Private Company,Active,386 Elizabeth Close,,Whyalla,SA,5947,hello@company1331.com.au,(04) 6347 7515,1991-11-06,Yes,0.713,0.714,,2025-01-22T22:05:31.560290Z,2025-02-08T22:05:31.560290Z,valid,,1.0,hello@company1331.com.au,,(04) 6347 7515,,33,No,Yes,6,0.796,high,No,Yes,No,No,Yes,Yes,No,Yes,No,0.636,0.779,0.736,medium,Fuzzy name matching with domain verification,,238,anthropic,2.0,266,627,0.7822105263157895,0.6214848484848484,False,True
sample_03794,84342146621,Professional Systems Corporation,professional systems corporation,,Professional Services,Medical Practice,Australian Private Company,Active,780 Kent Place,,Tuggeranong,ACT,0263,contact@company8273.com.au,(02) 1690 2449,2011-05-01,Yes,0.73,0.875,,2025-09-25T22:05:31.560313Z,2025-10-02T22:05:31.560313Z,valid,,1.0,contact@company8273.com.au,,(02) 1690 2449,,13,No,Yes,3,0.701,medium,No,Yes,Yes,Yes,No,No,No,No,No,0.651,0.73,0.888,medium,Strong semantic similarity with business context validation,,301,anthropic,2.0,280,632,0.7797107142857143,0.630131329113924,False,True
sample_03795,80254824978,Regional Consulting Holdings,regional consulting holdings,,Real Estate,Consulting,Australian Private Company,Active,112 Elizabeth Close,,Port Augusta,SA,5445,sales@company1503.com.au,(04) 1839 6898,1992-07-22,Yes,0.792,0.833,,2025-06-27T22:05:31.560336Z,2025-07-25T22:05:31.560336Z,valid,,1.0,sales@company1503.com.au,admin@company1503.com.au,(04) 1839 6898,,32,No,Yes,5,0.539,medium,No,Yes,Yes,No,Yes,Yes,No,No,No,0.739,0.847,0.788,medium,Strong semantic similarity with business context validation,,201,anthropic,2.0,255,627,0.7858274509803922,0.6214848484848484,True,False
sample_03796,57993600066,Services Corporation,services corporation,,Hospitality,Marketing,Australian Private Company,Inactive,852 Collins Street,Suite 48,Launceston,TAS,7209,admin@company9817.com.au,(03) 6637 8113,1994-10-23,Yes,0.772,0.711,,2025-05-12T22:05:31.560360Z,2025-05-29T22:05:31.560360Z,valid,,1.0,admin@company9817.com.au,support@company9817.com.au,(03) 6637 8113,,30,No,No,3,0.672,medium,No,Yes,Yes,No,Yes,No,No,No,No,0.837,0.776,0.631,medium,Fuzzy name matching with domain verification,,126,anthropic,2.0,296,624,0.7866047297297297,0.6203910256410257,False,True
sample_03797,47627693023,Trading Holdings,trading holdings,https://tradingholdings.net.au,Manufacturing,Restaurant,Australian Private Company,Active,852 Kent Road,Suite 10,Kalgoorlie,WA,6250,,(03) 5620 8442,2023-11-24,Yes,0.694,0.803,,2024-12-06T22:05:31.560383Z,2024-12-21T22:05:31.560383Z,valid,,1.0,,,(03) 5620 8442,(08) 1225 1689,1,No,Yes,4,0.646,medium,Yes,Yes,No,Yes,No,Yes,No,No,No,0.605,0.841,0.577,low,Strong semantic similarity with business context validation,,317,anthropic,2.0,287,617,0.7887282229965157,0.6142350081037278,False,True
sample_03798,88255061585,Advanced Construction Pty Limited,advanced construction pty,,Media,Insurance,Australian Private Company,Active,667 Collins Lane,Suite 43,Fremantle,WA,6863,sales@company6460.com.au,,2020-11-11,Yes,0.8,0.566,,2024-11-12T22:05:31.560407Z,2024-11-30T22:05:31.560407Z,valid,,1.0,sales@company6460.com.au,,,,4,No,Yes,5,0.625,medium,No,No,No,Yes,Yes,Yes,No,No,Yes,0.913,0.725,0.725,medium,"ABR record only, limited validation available",,100,anthropic,2.0,244,617,0.7869426229508197,0.6142350081037278,True,False
sample_03799,99178334129,Urban Tech Australia,urban tech australia,https://urbantechaustra.com.au,Media,Consulting,Australian Private Company,Inactive,326 George Lane,Suite 5,Mount Gambier,SA,5228,contact@company1733.com.au,(04) 2515 4389,2007-10-13,Yes,0.811,0.753,,2025-03-28T22:05:31.560431Z,2025-04-09T22:05:31.560431Z,valid,,1.0,contact@company1733.com.au,,(04) 2515 4389,,17,No,No,8,0.87,high,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,0.786,0.881,0.722,medium,Strong semantic similarity with business context validation,,375,anthropic,2.0,244,627,0.7869426229508197,0.6214848484848484,True,True
sample_03800,67071298061,Tech Limited,tech,https://tech.org.au,Construction,Consulting,Australian Private Company,Active,912 Collins Drive,,Alice Springs,NT,0949,sales@company4005.com.au,(04) 3432 8264,1999-04-06,Yes,0.798,0.745,,2025-01-26T22:05:31.560455Z,2025-02-13T22:05:31.560455Z,valid,,1.0,sales@company4005.com.au,,(04) 3432 8264,,25,No,Yes,2,0.43,low,Yes,Yes,No,No,No,No,No,No,No,0.749,0.941,0.61,medium,Fuzzy name matching with domain verification,,189,anthropic,2.0,277,602,0.7871046931407942,0.633234219269103,True,False
sample_03801,42359550263,Solutions Group,solutions group,,Energy,Manufacturing,Australian Private Company,Active,577 Pitt Place,,Bunbury,WA,6731,info@company8614.com.au,(02) 8509 2265,1991-01-26,Yes,0.747,0.75,,2024-12-07T22:05:31.560485Z,2024-12-13T22:05:31.560485Z,valid,,1.0,info@company8614.com.au,support@company8614.com.au,(02) 8509 2265,,33,No,Yes,2,0.3,low,No,Yes,No,No,No,No,No,No,No,0.77,0.654,0.889,medium,Fuzzy name matching with domain verification,,166,anthropic,2.0,283,617,0.7826537102473498,0.6142350081037278,False,False
sample_03802,49978193622,Global Tech Limited,global tech,,Food & Beverage,Insurance,Australian Private Company,Active,284 King Place,,Port Augusta,SA,5510,info@company5907.com.au,(04) 1488 7620,2004-01-22,Yes,0.766,0.935,,2024-11-22T22:05:31.560511Z,2024-12-10T22:05:31.560511Z,valid,,1.0,info@company5907.com.au,admin@company5907.com.au,(04) 1488 7620,,20,No,Yes,3,0.643,medium,No,Yes,Yes,No,No,No,No,Yes,No,0.852,0.785,0.558,medium,High confidence match with enhanced social validation,,499,anthropic,2.0,262,627,0.7778282442748091,0.6214848484848484,False,True
sample_03803,22484631232,Premier Trading Australia,premier trading australia,,Mining,Engineering,Australian Private Company,Active,838 Sussex Place,,Nhulunbuy,NT,0841,info@company698.com.au,(07) 3001 8722,2001-03-02,Yes,0.837,0.586,,2025-06-09T22:05:31.560539Z,2025-06-16T22:05:31.560539Z,valid,,1.0,info@company698.com.au,,(07) 3001 8722,,23,No,Yes,2,0.374,low,No,No,Yes,Yes,No,No,No,No,No,0.745,0.904,0.889,medium,"ABR record only, limited validation available",,86,anthropic,2.0,280,602,0.7754607142857143,0.633234219269103,True,False
sample_03804,67265807207,Global Construction Holdings,global construction holdings,https://globalconstruct.com.au,Mining,Architecture,Australian Private Company,Active,298 York Lane,,Port Augusta,SA,5435,hello@company6859.com.au,(08) 9553 5616,2000-11-12,Yes,0.864,0.957,,2025-04-09T22:05:31.560563Z,2025-04-19T22:05:31.560563Z,valid,,1.0,hello@company6859.com.au,support@company6859.com.au,(08) 9553 5616,,24,No,Yes,2,0.483,low,Yes,Yes,Yes,No,No,No,No,No,No,0.963,0.838,0.719,high,High confidence match with enhanced social validation,,695,anthropic,2.0,280,627,0.7754607142857143,0.6214848484848484,True,False
sample_03805,78058396429,Systems Pty Ltd,systems,https://systems.net.au,Manufacturing,Construction,Australian Private Company,Active,285 York Place,Suite 28,Tuggeranong,ACT,0275,,(07) 1005 7211,2012-06-18,Yes,0.786,0.729,,2025-04-05T22:05:31.560594Z,2025-05-04T22:05:31.560594Z,valid,,1.0,,,(07) 1005 7211,,12,No,Yes,5,0.654,medium,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,0.827,0.857,0.561,medium,Fuzzy name matching with domain verification,,195,anthropic,2.0,287,632,0.7887282229965157,0.630131329113924,True,True
sample_03806,94242637942,Partners Pty Ltd,partners,https://partners.edu.au,Telecommunications,Manufacturing,Australian Private Company,Active,216 Pitt Lane,,Parramatta,NSW,1866,contact@company211.com.au,(07) 2119 9303,1993-09-28,Yes,0.742,0.75,,2025-09-19T22:05:31.560619Z,2025-10-18T22:05:31.560619Z,valid,,1.0,contact@company211.com.au,,(07) 2119 9303,,31,No,Yes,4,0.679,medium,Yes,Yes,No,No,Yes,No,No,No,No,0.918,0.65,0.574,medium,Strong semantic similarity with business context validation,,290,anthropic,2.0,311,624,0.7834276527331189,0.6298365384615384,False,True
sample_03807,26104891293,Solutions Corporation,solutions corporation,https://solutionscorpor.com.au,Agriculture,Insurance,Australian Private Company,Active,564 Pitt Drive,,Adelaide,SA,5499,contact@company9580.com.au,(04) 2832 7889,2004-04-03,Yes,0.877,0.961,,2025-02-10T22:05:31.560644Z,2025-02-17T22:05:31.560644Z,valid,,1.0,contact@company9580.com.au,,(04) 2832 7889,(08) 5104 8883,20,No,Yes,4,0.638,medium,Yes,Yes,Yes,No,No,No,No,Yes,No,0.827,0.942,0.849,high,High confidence match with enhanced social validation,,542,anthropic,2.0,294,627,0.7819285714285714,0.6214848484848484,True,True
sample_03808,66552601101,Tech Limited,tech,https://tech.edu.au,Hospitality,Engineering,Australian Private Company,Active,13 Collins Circuit,,Tuggeranong,ACT,0232,,(07) 3167 3764,2016-08-17,Yes,0.741,0.755,,2025-05-17T22:05:31.560669Z,2025-05-19T22:05:31.560669Z,valid,,1.0,,,(07) 3167 3764,,8,No,Yes,5,0.519,medium,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0.771,0.712,0.739,medium,Strong semantic similarity with business context validation,,324,anthropic,2.0,296,632,0.7866047297297297,0.630131329113924,False,False
sample_03809,43935289435,Elite Industries Limited,elite industries,,Hospitality,Restaurant,Australian Private Company,Active,997 Elizabeth Street,,Geraldton,WA,6739,,(03) 3045 5671,2000-06-02,No,0.712,0.617,,2024-12-25T22:05:31.560692Z,2025-01-15T22:05:31.560692Z,valid,,1.0,,,(03) 3045 5671,,24,No,Yes,4,0.555,medium,No,Yes,No,No,No,No,No,No,Yes,0.811,0.684,0.572,medium,Fuzzy name matching with domain verification,,271,anthropic,2.0,296,617,0.7866047297297297,0.6142350081037278,False,False
sample_03810,96110117170,Metro Construction Group,metro construction group,https://metroconstructi.edu.au,Hospitality,Real Estate Agency,Australian Private Company,Active,95 Kent Avenue,Suite 30,Melbourne,VIC,3606,sales@company3584.com.au,(03) 5586 5994,2003-11-21,No,0.769,0.579,,2025-06-01T22:05:31.560715Z,2025-06-18T22:05:31.560715Z,valid,,1.0,sales@company3584.com.au,,(03) 5586 5994,,21,No,Yes,4,0.687,medium,Yes,No,No,No,Yes,No,Yes,No,No,0.648,0.878,0.791,medium,"ABR record only, limited validation available",,73,anthropic,2.0,296,627,0.7866047297297297,0.6294274322169059,False,True
sample_03811,78457392839,Solutions Holdings,solutions holdings,https://solutionsholdin.edu.au,Agriculture,Construction,Australian Private Company,Active,300 Collins Avenue,Suite 36,Katherine,NT,0908,,(07) 2533 5373,2010-10-03,Yes,0.859,0.743,,2025-06-13T22:05:31.560739Z,2025-06-17T22:05:31.560739Z,valid,,1.0,,,(07) 2533 5373,,14,No,Yes,2,0.424,low,Yes,Yes,No,No,No,No,No,No,No,0.96,0.784,0.807,high,Fuzzy name matching with domain verification,,124,anthropic,2.0,294,602,0.7819285714285714,0.633234219269103,True,False
sample_03812,14891574604,Elite Construction Limited,elite construction,,Agriculture,Insurance,Australian Private Company,Active,682 York Circuit,,Gungahlin,ACT,0229,sales@company7016.com.au,(03) 3463 2969,2009-09-12,No,0.8,0.901,,2025-04-22T22:05:31.560764Z,2025-05-10T22:05:31.560764Z,valid,,1.0,sales@company7016.com.au,,(03) 3463 2969,,15,No,Yes,6,0.825,high,No,Yes,Yes,Yes,No,Yes,No,No,No,0.944,0.689,0.737,medium,High confidence match with enhanced social validation,,471,anthropic,2.0,294,632,0.7819285714285714,0.630131329113924,True,True
sample_03813,51268714926,Australian Partners Pty Ltd,australian partners,https://australianpartn.gov.au,Manufacturing,Real Estate Agency,Australian Private Company,Active,223 Queen Street,,Tennant Creek,NT,0853,,(08) 9982 4971,1991-07-13,Yes,0.828,0.574,,2025-09-14T22:05:31.560788Z,2025-10-11T22:05:31.560788Z,valid,,1.0,,,(08) 9982 4971,,33,Yes,Yes,6,0.784,high,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0.911,0.774,0.767,medium,"ABR record only, limited validation available",,105,anthropic,2.0,287,602,0.7887282229965157,0.633234219269103,True,True
sample_03814,34887161038,Group Corporation,group corporation,https://groupcorporatio.org.au,Finance,Accounting,Australian Private Company,Active,850 Kent Drive,,Geelong,VIC,373O,sales@company6990.com.au,(08) 4060 3228,2009-01-12,Yes,0.83,0.565,,2025-05-05T22:05:31.560815Z,2025-05-14T22:05:31.560815Z,corrected,3730,0.95,sales@company6990.com.au,,(08) 4060 3228,,15,No,Yes,5,0.538,medium,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,0.942,0.682,0.903,medium,"ABR record only, limited validation available",,145,anthropic,2.0,266,627,0.7822105263157895,0.6294274322169059,True,False
sample_03815,66365804641,Premier Tech Pty Ltd,premier tech,https://premiertech.com.au,Mining,Architecture,Australian Private Company,Active,463 Collins Close,Suite 14,Darwin,NT,0943,contact@company4418.com.au,(07) 3777 9126,2023-02-18,Yes,0.875,0.822,,2025-06-02T22:05:31.560841Z,2025-06-30T22:05:31.560841Z,valid,,1.0,contact@company4418.com.au,,(07) 3777 9126,,1,No,Yes,6,0.754,high,Yes,No,Yes,Yes,Yes,No,No,No,Yes,0.895,0.876,0.836,high,Strong semantic similarity with business context validation,,217,anthropic,2.0,280,602,0.7754607142857143,0.633234219269103,True,True
sample_03816,83020470433,Consulting Holdings,consulting holdings,https://consultingholdi.gov.au,Telecommunications,Law Firm,Australian Private Company,Active,500 Elizabeth Close,Suite 11,Bendigo,VIC,3161,contact@company9761.com.au,(07) 3268 8554,2017-10-23,Yes,0.694,0.76,,2024-11-19T22:05:31.560867Z,2024-12-19T22:05:31.560867Z,valid,,1.0,contact@company9761.com.au,sales@company9761.com.au,(07) 3268 8554,,7,No,Yes,3,0.671,medium,Yes,No,No,Yes,No,No,No,No,Yes,0.733,0.724,0.553,low,Strong semantic similarity with business context validation,,275,anthropic,2.0,311,627,0.7834276527331189,0.6294274322169059,False,True
sample_03817,50280474841,Elite Services Corporation,elite services corporation,https://eliteservicesco.edu.au,Real Estate,Restaurant,Australian Private Company,Active,163 Sussex Road,,Kingston,TAS,7330,contact@company6304.com.au,(04) 2243 3546,2003-10-25,Yes,0.783,0.979,,2025-05-28T22:05:31.560893Z,2025-06-02T22:05:31.560893Z,valid,,1.0,contact@company6304.com.au,,(04) 2243 3546,,21,No,Yes,4,0.703,medium,Yes,Yes,Yes,No,No,No,Yes,No,No,0.858,0.776,0.647,medium,High confidence match with enhanced social validation,,506,anthropic,2.0,255,624,0.7858274509803922,0.6203910256410257,True,True
sample_03818,86883756597,Urban Consulting Holdings,urban consulting holdings,https://urbanconsulting.org.au,Manufacturing,Web Design,Australian Private Company,Active,756 George Lane,Suite 7,Kingston,TAS,7152,contact@company6068.com.au,(02) 6162 7817,2008-06-10,Yes,0.876,0.858,,2025-04-25T22:05:31.560921Z,2025-05-18T22:05:31.560921Z,valid,,1.0,contact@company6068.com.au,,(02) 6162 7817,,16,No,Yes,4,0.557,medium,Yes,Yes,No,No,No,No,No,Yes,No,0.906,0.859,0.851,high,Strong semantic similarity with business context validation,,383,anthropic,2.0,287,624,0.7887282229965157,0.6203910256410257,True,False
sample_03819,82353537428,Metro Tech Holdings,metro tech holdings,https://metrotechholdin.com.au,Manufacturing,Consulting,Australian Private Company,Active,689 Elizabeth Drive,,Gold Coast,QLD,4231,contact@company6956.com.au,(03) 3173 9901,2010-02-27,No,0.753,0.928,,2024-11-18T22:05:31.560947Z,2024-12-08T22:05:31.560947Z,valid,,1.0,contact@company6956.com.au,,(03) 3173 9901,,14,No,Yes,4,0.56,medium,Yes,Yes,Yes,No,No,No,No,Yes,No,0.639,0.808,0.871,medium,High confidence match with enhanced social validation,,722,anthropic,2.0,287,647,0.7887282229965157,0.6229551777434312,False,False
sample_03820,14859867513,Premier Group Group,premier group group,,Automotive,Software Development,Australian Private Company,Active,308 Elizabeth Street,,Bunbury,WA,6840,info@company494.com.au,(08) 2614 6364,2009-01-21,Yes,0.773,0.668,,2025-05-25T22:05:31.560973Z,2025-06-01T22:05:31.560973Z,valid,,1.0,info@company494.com.au,,(08) 2614 6364,(03) 7244 6594,15,No,Yes,4,0.548,medium,No,Yes,Yes,Yes,Yes,No,No,No,No,0.697,0.857,0.758,medium,Fuzzy name matching with domain verification,,212,anthropic,2.0,269,617,0.7744386617100372,0.6142350081037278,False,False
sample_03821,66802993592,Consulting Group,consulting group,https://consultinggroup.edu.au,Education,Medical Practice,Australian Private Company,Active,547 Pitt Close,Suite 43,Canberra,ACT,0230,hello@company8991.com.au,(08) 6238 4044,2009-11-08,Yes,0.796,0.925,,2025-06-27T22:05:31.560997Z,2025-07-07T22:05:31.560997Z,valid,,1.0,hello@company8991.com.au,,(08) 6238 4044,,15,No,Yes,6,0.864,high,Yes,Yes,Yes,Yes,No,Yes,No,No,No,0.848,0.769,0.743,medium,High confidence match with enhanced social validation,,752,anthropic,2.0,315,632,0.7842571428571429,0.630131329113924,True,True
sample_03822,30678267502,Global Services Corporation,global services corporation,https://globalservicesc.net.au,Real Estate,Marketing,Australian Private Company,Active,422 Sussex Street,,Nhulunbuy,NT,0985,,(04) 9402 1202,2003-12-20,Yes,0.83,0.616,,2025-05-19T22:05:31.561020Z,2025-06-11T22:05:31.561020Z,valid,,1.0,,,(04) 9402 1202,,21,No,Yes,4,0.534,medium,Yes,No,Yes,No,No,No,No,Yes,Yes,0.78,0.908,0.775,medium,Fuzzy name matching with domain verification,,276,anthropic,2.0,255,602,0.7858274509803922,0.633234219269103,True,False
sample_03823,89243386774,Services Corporation,services corporation,https://servicescorpora.org.au,Manufacturing,Medical Practice,Australian Private Company,Active,460 George Road,,Burnie,TAS,7240,,(07) 3840 4278,2014-07-17,No,0.83,0.558,,2025-03-02T22:05:31.561045Z,2025-03-24T22:05:31.561045Z,valid,,1.0,,,(07) 3840 4278,,10,No,Yes,7,0.765,high,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,0.841,0.918,0.63,medium,"ABR record only, limited validation available",,64,anthropic,2.0,287,624,0.7887282229965157,0.6203910256410257,True,True
sample_03824,64706016336,Construction Group,construction group,https://constructiongro.org.au,Retail Trade,Insurance,Australian Private Company,Active,36 Pitt Close,,Ballarat,VIC,3314,admin@company3424.com.au,(04) 3656 5145,2009-12-04,Yes,0.82,0.806,,2024-12-22T22:05:31.561071Z,2025-01-17T22:05:31.561071Z,valid,,1.0,admin@company3424.com.au,,(04) 3656 5145,,15,No,Yes,2,0.285,low,Yes,No,No,Yes,No,Yes,No,No,No,0.898,0.839,0.627,medium,Strong semantic similarity with business context validation,,334,anthropic,2.0,278,627,0.7832374100719425,0.6294274322169059,True,False
sample_03825,16246754498,Australian Trading Holdings,australian trading holdings,,Telecommunications,Marketing,Australian Private Company,Active,755 Pitt Avenue,Suite 42,Shepparton,VIC,3526,sales@company3122.com.au,(02) 8981 1955,2022-09-15,No,0.795,0.947,,2025-03-07T22:05:31.561098Z,2025-03-23T22:05:31.561098Z,valid,,1.0,sales@company3122.com.au,admin@company3122.com.au,(02) 8981 1955,,2,No,Yes,4,0.64,medium,No,Yes,No,No,Yes,No,No,No,Yes,0.715,0.874,0.797,medium,High confidence match with enhanced social validation,,735,anthropic,2.0,311,627,0.7834276527331189,0.6294274322169059,True,True
